genome_id,genus,species,full_name
GCF_000024925.1_Sanguibacter_keddieii_DSM_10542,Sanguibacter,keddieii,Sanguibacter_keddieii
GCF_000024965.1_Xylanimonas_cellulosilytica_DSM_15894,Xylanimonas,cellulosilytica,Xylanimonas_cellulosilytica
GCF_000024985.1_Sphaerobacter_thermophilus_DSM_20745,Sphaerobacter,thermophilus,Sphaerobacter_thermophilus
GCF_000025005.1_Thermobaculum_terrenum_ATCC_BAA-798,Thermobaculum,terrenum,Thermobaculum_terrenum
GCF_000025065.1_Dickeya_parazeae_Ech586,Dickeya,parazeae,Dickeya_parazeae
GCF_000025125.1_Candidatus_Atelocyanobacterium_thalassa_isolate_AL,Candidatus,Atelocyanobacterium,Candidatus_Atelocyanobacterium
GCF_000025225.2_Mageeibacillus_indolicus_UPII9-5,Mageeibacillus,indolicus,Mageeibacillus_indolicus
GCF_000025265.1_Conexibacter_woesei_DSM_14684,Conexibacter,woesei,Conexibacter_woesei
GCF_000025305.1_Acidaminococcus_fermentans_DSM_20731,Acidaminococcus,fermentans,Acidaminococcus_fermentans
GCF_000025345.1_Geodermatophilus_obscurus_DSM_43160,Geodermatophilus,obscurus,Geodermatophilus_obscurus
GCF_000025485.1_Allochromatium_vinosum_DSM_180,Allochromatium,vinosum,Allochromatium_vinosum
GCF_000025545.1_Thioalkalivibrio_sp__K90mix,Thioalkalivibrio,sp,Thioalkalivibrio_sp
GCF_000025605.1_Thermocrinis_albus_DSM_14484,Thermocrinis,albus,Thermocrinis_albus
GCF_000025645.1_Thermoanaerobacter_italicus_Ab9,Thermoanaerobacter,italicus,Thermoanaerobacter_italicus
GCF_000025705.1_Sideroxydans_lithotrophicus_ES-1,Sideroxydans,lithotrophicus,Sideroxydans_lithotrophicus
GCF_000025725.1_Denitrovibrio_acetiphilus_DSM_12809,Denitrovibrio,acetiphilus,Denitrovibrio_acetiphilus
GCF_000025845.1_Mycoplasma_crocodyli_MP145,Mycoplasma,crocodyli,Mycoplasma_crocodyli
GCF_000025885.1_Aminobacterium_colombiense_DSM_12261,Aminobacterium,colombiense,Aminobacterium_colombiense
GCF_000025905.1_Coraliomargarita_akajimensis_DSM_45221,Coraliomargarita,akajimensis,Coraliomargarita_akajimensis
GCF_000025945.1_Desulfotalea_psychrophila_LSv54,Desulfotalea,psychrophila,Desulfotalea_psychrophila
GCF_000025965.1_Aromatoleum_aromaticum_EbN1,Aromatoleum,aromaticum,Aromatoleum_aromaticum
GCF_000026085.1_Pseudoalteromonas_translucida,Pseudoalteromonas,translucida,Pseudoalteromonas_translucida
GCF_000026185.1_Erwinia_tasmaniensis_Et1_99,Erwinia,tasmaniensis,Erwinia_tasmaniensis
GCF_000026445.2_Mycobacterium_liflandii_128FXT,Mycobacterium,liflandii,Mycobacterium_liflandii
GCF_000026605.1_Streptococcus_equi_subsp__zooepidemicus,Streptococcus,equi,Streptococcus_equi
GCF_000046845.1_Acinetobacter_baylyi_ADP1,Acinetobacter,baylyi,Acinetobacter_baylyi
GCF_000058485.1_Frankia_alni_ACN14a,Frankia,alni,Frankia_alni
GCF_000060345.1_Christiangramia_forsetii_KT0803,Christiangramia,forsetii,Christiangramia_forsetii
GCF_000061505.1_Azoarcus_olearius,Azoarcus,olearius,Azoarcus_olearius
GCF_000067205.1_Bordetella_petrii,Bordetella,petrii,Bordetella_petrii
GCF_000069225.1_Clavibacter_sepedonicus,Clavibacter,sepedonicus,Clavibacter_sepedonicus
GCF_000089865.1_Mycoplasmopsis_agalactiae,Mycoplasmopsis,agalactiae,Mycoplasmopsis_agalactiae
GCF_000091125.1_Sphingobium_indicum_UT26S,Sphingobium,indicum,Sphingobium_indicum
GCF_000091325.1_Shewanella_violacea_DSS12,Shewanella,violacea,Shewanella_violacea
GCF_000091465.1_Vibrio_atlanticus,Vibrio,atlanticus,Vibrio_atlanticus
GCF_000092025.1_Agrobacterium_fabrum_str__C58,Agrobacterium,fabrum,Agrobacterium_fabrum
GCF_000092105.1_Planctopirus_limnophila_DSM_3776,Planctopirus,limnophila,Planctopirus_limnophila
GCF_000092125.1_Allomeiothermus_silvanus_DSM_9946,Allomeiothermus,silvanus,Allomeiothermus_silvanus
GCF_000092205.1_Desulfurivibrio_alkaliphilus_AHT_2,Desulfurivibrio,alkaliphilus,Desulfurivibrio_alkaliphilus
GCF_000092245.1_Arcobacter_nitrofigilis_DSM_7299,Arcobacter,nitrofigilis,Arcobacter_nitrofigilis
GCF_000092385.1_Streptomyces_bingchenggensis_BCW-1,Streptomyces,bingchenggensis,Streptomyces_bingchenggensis
GCF_000092405.1_Syntrophothermus_lipocalidus_DSM_12680,Syntrophothermus,lipocalidus,Syntrophothermus_lipocalidus
GCF_000092785.1_Waddlia_chondrophila_WSU_86-1044,Waddlia,chondrophila,Waddlia_chondrophila
GCF_000092825.1_Segniliparus_rotundus_DSM_44985,Segniliparus,rotundus,Segniliparus_rotundus
GCF_000092845.1_Brachyspira_murdochii_DSM_12563,Brachyspira,murdochii,Brachyspira_murdochii
GCF_000092865.1_Cellulomonas_flavigena_DSM_20109,Cellulomonas,flavigena,Cellulomonas_flavigena
GCF_000092885.1_Paraburkholderia_atlantica,Paraburkholderia,atlantica,Paraburkholderia_atlantica
GCF_000092905.1_Kyrpidia_tusciae_DSM_2912,Kyrpidia,tusciae,Kyrpidia_tusciae
GCF_000092925.1_Ancylobacter_novellus_DSM_506,Ancylobacter,novellus,Ancylobacter_novellus
GCF_000092945.1_Thermincola_potens_JR,Thermincola,potens,Thermincola_potens
GCF_000092965.1_Thermoanaerobacter_mathranii_subsp__mathranii_str_,Thermoanaerobacter,mathranii,Thermoanaerobacter_mathranii
GCF_000093025.1_Methylotenera_versatilis_301,Methylotenera,versatilis,Methylotenera_versatilis
GCF_000093085.1__Bacillus__selenitireducens_MLS10,,Bacillus,_Bacillus
GCF_000093145.3_Comamonas_thiooxydans,Comamonas,thiooxydans,Comamonas_thiooxydans
GCF_000143085.1_Nitrosococcus_watsonii_C-113,Nitrosococcus,watsonii,Nitrosococcus_watsonii
GCF_000143145.1_Hyphomicrobium_denitrificans_ATCC_51888,Hyphomicrobium,denitrificans,Hyphomicrobium_denitrificans
GCF_000143845.1_Olsenella_uli_DSM_7084,Olsenella,uli,Olsenella_uli
GCF_000143885.2_Gordonia_sp__KTR9,Gordonia,sp,Gordonia_sp
GCF_000143965.1_Desulfarculus_baarsii_DSM_2075,Desulfarculus,baarsii,Desulfarculus_baarsii
GCF_000143985.1_Sediminispirochaeta_smaragdinae_DSM_11293,Sediminispirochaeta,smaragdinae,Sediminispirochaeta_smaragdinae
GCF_000144625.1__Clostridium__saccharolyticum_WM1,,Clostridium,_Clostridium
GCF_000144645.1_Thermosediminibacter_oceani_DSM_16646,Thermosediminibacter,oceani,Thermosediminibacter_oceani
GCF_000144695.1_Acetohalobium_arabaticum_DSM_5501,Acetohalobium,arabaticum,Acetohalobium_arabaticum
GCF_000145035.1_Butyrivibrio_proteoclasticus_B316,Butyrivibrio,proteoclasticus,Butyrivibrio_proteoclasticus
GCF_000145215.1_Caldicellulosiruptor_obsidiansis_OB47,Caldicellulosiruptor,obsidiansis,Caldicellulosiruptor_obsidiansis
GCF_000145255.1_Gallionella_capsiferriformans_ES-2,Gallionella,capsiferriformans,Gallionella_capsiferriformans
GCF_000145275.1_Clostridium_cellulovorans_743B,Clostridium,cellulovorans,Clostridium_cellulovorans
GCF_000146025.2_Candidatus_Endomicrobiellum_trichonymphae,Candidatus,Endomicrobiellum,Candidatus_Endomicrobiellum
GCF_000146065.2_Candidatus_Cloacimonas_acidaminovorans_str__Evry,Candidatus,Cloacimonas,Candidatus_Cloacimonas
GCF_000146165.2_Shewanella_oneidensis_MR-1,Shewanella,oneidensis,Shewanella_oneidensis
GCF_000147055.1_Dickeya_dadantii_3937,Dickeya,dadantii,Dickeya_dadantii
GCF_000147075.1_Winmispira_thermophila_DSM_6192,Winmispira,thermophila,Winmispira_thermophila
GCF_000147335.1_Gloeothece_verrucosa_PCC_7822,Gloeothece,verrucosa,Gloeothece_verrucosa
GCF_000147355.1_Sulfurimonas_autotrophica_DSM_16294,Sulfurimonas,autotrophica,Sulfurimonas_autotrophica
GCF_000147695.2_Thermoanaerobacter_wiegelii_Rt8_B1,Thermoanaerobacter,wiegelii,Thermoanaerobacter_wiegelii
GCF_000147715.2_Mesotoga_prima_MesG1_Ag_4_2,Mesotoga,prima,Mesotoga_prima
GCF_000147815.2_Streptomyces_violaceusniger_Tu_4113,Streptomyces,violaceusniger,Streptomyces_violaceusniger
GCF_000147835.2_Sphingobium_chlorophenolicum_L-1,Sphingobium,chlorophenolicum,Sphingobium_chlorophenolicum
GCF_000148625.1_Mycoplasmopsis_fermentans_JER,Mycoplasmopsis,fermentans,Mycoplasmopsis_fermentans
GCF_000148645.1_Ferrimonas_balearica_DSM_9799,Ferrimonas,balearica,Ferrimonas_balearica
GCF_000152245.2_Eubacterium_callanderi,Eubacterium,callanderi,Eubacterium_callanderi
GCF_000152825.2_Parvularcula_bermudensis_HTCC2503,Parvularcula,bermudensis,Parvularcula_bermudensis
GCF_000152925.2_Dokdonia_sp__MED134,Dokdonia,sp,Dokdonia_sp
GCF_000152945.2_Polaribacter_sp__MED152,Polaribacter,sp,Polaribacter_sp
GCF_000153165.2_Maribacter_sp__HTCC2170,Maribacter,sp,Maribacter_sp
GCF_000153405.2_Psychromonas_sp__CNPT3,Psychromonas,sp,Psychromonas_sp
GCF_000153485.2_Psychroflexus_torquis_ATCC_700755,Psychroflexus,torquis,Psychroflexus_torquis
GCF_000154785.2_Roseobacter_litoralis_Och_149,Roseobacter,litoralis,Roseobacter_litoralis
GCF_000155675.2_Octadecabacter_antarcticus_307,Octadecabacter,antarcticus,Octadecabacter_antarcticus
GCF_000155735.2_Octadecabacter_arcticus_238,Octadecabacter,arcticus,Octadecabacter_arcticus
GCF_000163055.2_Prevotella_sp__oral_taxon_299_str__F0039,Prevotella,sp,Prevotella_sp
GCF_000163895.2_Filifactor_alocis_ATCC_35896,Filifactor,alocis,Filifactor_alocis
GCF_000164865.1__Enterobacter__lignolyticus_SCF1,,Enterobacter,_Enterobacter
GCF_000165465.1_Halanaerobium_praevalens_DSM_2228,Halanaerobium,praevalens,Halanaerobium_praevalens
GCF_000165485.1_Stigmatella_aurantiaca_DW4_3-1,Stigmatella,aurantiaca,Stigmatella_aurantiaca
GCF_000165505.1_Ilyobacter_polytropus_DSM_2926,Ilyobacter,polytropus,Ilyobacter_polytropus
GCF_000165715.2_Rubinisphaera_brasiliensis_DSM_5305,Rubinisphaera,brasiliensis,Rubinisphaera_brasiliensis
GCF_000166055.1_Rhodomicrobium_vannielii_ATCC_17100,Rhodomicrobium,vannielii,Rhodomicrobium_vannielii
GCF_000166135.1_Pseudofrankia_inefficax,Pseudofrankia,inefficax,Pseudofrankia_inefficax
GCF_000166295.1_Marinobacter_adhaerens_HP15,Marinobacter,adhaerens,Marinobacter_adhaerens
GCF_000166335.1_Caldicellulosiruptor_owensensis_OL,Caldicellulosiruptor,owensensis,Caldicellulosiruptor_owensensis
GCF_000166355.1_Caldicellulosiruptor_hydrothermalis_108,Caldicellulosiruptor,hydrothermalis,Caldicellulosiruptor_hydrothermalis
GCF_000166395.1_Leadbetterella_byssophila_DSM_17132,Leadbetterella,byssophila,Leadbetterella_byssophila
GCF_000166415.1_Halanaerobium_hydrogeniformans,Halanaerobium,hydrogeniformans,Halanaerobium_hydrogeniformans
GCF_000166775.1_Caldicellulosiruptor_kronotskyensis_2002,Caldicellulosiruptor,kronotskyensis,Caldicellulosiruptor_kronotskyensis
GCF_000167435.2_Streptococcus_pyogenes,Streptococcus,pyogenes,Streptococcus_pyogenes
GCF_000172155.1_Verrucomicrobium_spinosum_DSM_4136___JCM_18804,Verrucomicrobium,spinosum,Verrucomicrobium_spinosum
GCF_000175295.2_Thermoanaerobacter_brockii_subsp__finnii_Ako-1,Thermoanaerobacter,brockii,Thermoanaerobacter_brockii
GCF_000175935.2_Pantoea_sp__At-9b,Pantoea,sp,Pantoea_sp
GCF_000176035.2_Mesorhizobium_opportunistum_WSM2075,Mesorhizobium,opportunistum,Mesorhizobium_opportunistum
GCF_000176855.2_Paracidovorax_avenae_ATCC_19860,Paracidovorax,avenae,Paracidovorax_avenae
GCF_000176915.2_Pseudodesulfovibrio_aespoeensis_Aspo-2,Pseudodesulfovibrio,aespoeensis,Pseudodesulfovibrio_aespoeensis
GCF_000177235.2_Evansella_cellulosilytica_DSM_2522,Evansella,cellulosilytica,Evansella_cellulosilytica
GCF_000177535.2_Corynebacterium_resistens_DSM_45100,Corynebacterium,resistens,Corynebacterium_resistens
GCF_000177615.2_Candidatus_Protofrankia_datiscae,Candidatus,Protofrankia,Candidatus_Protofrankia
GCF_000177635.2_Desulfurispirillum_indicum_S5,Desulfurispirillum,indicum,Desulfurispirillum_indicum
GCF_000177655.2_Micromonospora_sp__L5,Micromonospora,sp,Micromonospora_sp
GCF_000178835.2_Cellulosilyticum_lentocellum_DSM_5427,Cellulosilyticum,lentocellum,Cellulosilyticum_lentocellum
GCF_000178955.2_Granulicella_mallensis_MP5ACTX8,Granulicella,mallensis,Granulicella_mallensis
GCF_000178975.2_Granulicella_tundricola_MP5ACTX9,Granulicella,tundricola,Granulicella_tundricola
GCF_000179395.2_Corynebacterium_variabile_DSM_44702,Corynebacterium,variabile,Corynebacterium_variabile
GCF_000179635.2_Ruminococcus_albus_7___DSM_20455,Ruminococcus,albus,Ruminococcus_albus
GCF_000179915.2_Terriglobus_saanensis_SP1PR4,Terriglobus,saanensis,Terriglobus_saanensis
GCF_000182745.2_Komagataeibacter_medellinensis_NBRC_3288,Komagataeibacter,medellinensis,Komagataeibacter_medellinensis
GCF_000183115.1_Methylovorus_sp__MP688,Methylovorus,sp,Methylovorus_sp
GCF_000183135.1_Paludibacter_propionicigenes_WB4,Paludibacter,propionicigenes,Paludibacter_propionicigenes
GCF_000183405.1_Calditerrivibrio_nitroreducens_DSM_19672,Calditerrivibrio,nitroreducens,Calditerrivibrio_nitroreducens
GCF_000183725.1_Sulfuricurvum_kujiense_DSM_16994,Sulfuricurvum,kujiense,Sulfuricurvum_kujiense
GCF_000183745.1_Oceanithermus_profundus_DSM_14977,Oceanithermus,profundus,Oceanithermus_profundus
GCF_000184705.1_Thermaerobacter_marianensis_DSM_12885,Thermaerobacter,marianensis,Thermaerobacter_marianensis
GCF_000185805.1_Thermovibrio_ammonificans_HB-1,Thermovibrio,ammonificans,Thermovibrio_ammonificans
GCF_000186225.1_Bacteroides_helcogenes_P_36-108,Bacteroides,helcogenes,Bacteroides_helcogenes
GCF_000186245.1_Nitratifractor_salsuginis_DSM_16511,Nitratifractor,salsuginis,Nitratifractor_salsuginis
GCF_000186265.1_Cellulophaga_algicola_DSM_14237,Cellulophaga,algicola,Cellulophaga_algicola
GCF_000186345.1_Isosphaera_pallida_ATCC_43644,Isosphaera,pallida,Isosphaera_pallida
GCF_000186385.1_Deinococcus_maricopensis_DSM_21211,Deinococcus,maricopensis,Deinococcus_maricopensis
GCF_000186885.1_Desulfobulbus_propionicus_DSM_2032,Desulfobulbus,propionicus,Desulfobulbus_propionicus
GCF_000187005.1_Thermus_scotoductus_SA-01,Thermus,scotoductus,Thermus_scotoductus
GCF_000187705.1_Rahnella_aceris,Rahnella,aceris,Rahnella_aceris
GCF_000189295.2_Pseudodesulfovibrio_mercurii,Pseudodesulfovibrio,mercurii,Pseudodesulfovibrio_mercurii
GCF_000189535.1_Pseudarthrobacter_phenanthrenivorans_Sphe3,Pseudarthrobacter,phenanthrenivorans,Pseudarthrobacter_phenanthrenivorans
GCF_000189775.2_Thermoanaerobacterium_xylanolyticum_LX-11,Thermoanaerobacterium,xylanolyticum,Thermoanaerobacterium_xylanolyticum
GCF_000190435.1_Sphaerochaeta_globosa_str__Buddy,Sphaerochaeta,globosa,Sphaerochaeta_globosa
GCF_000190555.1_Deinococcus_proteolyticus_MRP,Deinococcus,proteolyticus,Deinococcus_proteolyticus
GCF_000190575.1_Phocaeicola_salanitronis_DSM_18170,Phocaeicola,salanitronis,Phocaeicola_salanitronis
GCF_000190635.1_Syntrophobotulus_glycolicus_DSM_8271,Syntrophobotulus,glycolicus,Syntrophobotulus_glycolicus
GCF_000190735.1_Pseudopedobacter_saltans_DSM_12145,Pseudopedobacter,saltans,Pseudopedobacter_saltans
GCF_000191545.1_Lactobacillus_amylovorus,Lactobacillus,amylovorus,Lactobacillus_amylovorus
GCF_000192635.1_Agrobacterium_tumefaciens,Agrobacterium,tumefaciens,Agrobacterium_tumefaciens
GCF_000192745.1_Polymorphum_gilvum_SL003B-26A1,Polymorphum,gilvum,Polymorphum_gilvum
GCF_000193205.1_Aerococcus_sp__Group_1,Aerococcus,sp,Aerococcus_sp
GCF_000194135.1_Hippea_maritima_DSM_10411,Hippea,maritima,Hippea_maritima
GCF_000194605.1_Fluviicola_taffensis_DSM_16823,Fluviicola,taffensis,Fluviicola_taffensis
GCF_000195275.1_Treponema_succinifaciens_DSM_2489,Treponema,succinifaciens,Treponema_succinifaciens
GCF_000195295.1_Desulfobacca_acetoxidans_DSM_11109,Desulfobacca,acetoxidans,Desulfobacca_acetoxidans
GCF_000195315.1_Coriobacterium_glomerans_PW2,Coriobacterium,glomerans,Coriobacterium_glomerans
GCF_000195335.1_Marinithermus_hydrothermalis_DSM_14884,Marinithermus,hydrothermalis,Marinithermus_hydrothermalis
GCF_000195535.1_Francisella_cf__novicida_Fx1,Francisella,cf,Francisella_cf
GCF_000195555.1_Francisella_hispaniensis,Francisella,hispaniensis,Francisella_hispaniensis
GCF_000195575.1_Carnobacterium_sp__17-4,Carnobacterium,sp,Carnobacterium_sp
GCF_000195975.1_Parasynechococcus_marenigrum_WH_8102,Parasynechococcus,marenigrum,Parasynechococcus_marenigrum
GCF_000196115.1_Rhodopirellula_baltica_SH_1,Rhodopirellula,baltica,Rhodopirellula_baltica
GCF_000196215.1_Borreliella_bavariensis_PBi,Borreliella,bavariensis,Borreliella_bavariensis
GCF_000196235.1_Arthrobacter_sp__FB24,Arthrobacter,sp,Arthrobacter_sp
GCF_000196255.1_Photobacterium_profundum_SS9,Photobacterium,profundum,Photobacterium_profundum
GCF_000196275.1_Deinococcus_geothermalis_DSM_11300,Deinococcus,geothermalis,Deinococcus_geothermalis
GCF_000196315.1_Croceibacter_atlanticus_HTCC2559,Croceibacter,atlanticus,Croceibacter_atlanticus
GCF_000196355.1_Nitrosospira_multiformis_ATCC_25196,Nitrosospira,multiformis,Nitrosospira_multiformis
GCF_000196455.1_Acetoanaerobium_sticklandii,Acetoanaerobium,sticklandii,Acetoanaerobium_sticklandii
GCF_000196475.1_Photorhabdus_asymbiotica,Photorhabdus,asymbiotica,Photorhabdus_asymbiotica
GCF_000196515.1__Nostoc_azollae__0708,,Nostoc,_Nostoc
GCF_000196795.1_Acinetobacter_oleivorans_DR1,Acinetobacter,oleivorans,Acinetobacter_oleivorans
GCF_000199675.1_Anaerolinea_thermophila_UNI-1,Anaerolinea,thermophila,Anaerolinea_thermophila
GCF_000200595.1_Helicobacter_felis_ATCC_49179,Helicobacter,felis,Helicobacter_felis
GCF_000203215.1_Mycoplasma_suis_KI3806,Mycoplasma,suis,Mycoplasma_suis
GCF_000203835.1_Streptomyces_coelicolor_A3_2_,Streptomyces,coelicolor,Streptomyces_coelicolor
GCF_000204075.1_Trichormus_variabilis_ATCC_29413,Trichormus,variabilis,Trichormus_variabilis
GCF_000204155.1_Micromonospora_maris_AB-18-032,Micromonospora,maris,Micromonospora_maris
GCF_000208385.1_Parasphaerochaeta_coccoides_DSM_17374,Parasphaerochaeta,coccoides,Parasphaerochaeta_coccoides
GCF_000209655.1_Pusillimonas_sp__T7-7,Pusillimonas,sp,Pusillimonas_sp
GCF_000211855.2_Lacinutrix_sp__5H-3-7-4,Lacinutrix,sp,Lacinutrix_sp
GCF_000212375.1_Porphyromonas_asaccharolytica_DSM_20707,Porphyromonas,asaccharolytica,Porphyromonas_asaccharolytica
GCF_000212395.1_Thermodesulfobium_narugense_DSM_14796,Thermodesulfobium,narugense,Thermodesulfobium_narugense
GCF_000212415.1_Treponema_brennaborense_DSM_12168,Treponema,brennaborense,Treponema_brennaborense
GCF_000212675.2_Desulfocurvibacter_africanus_subsp__africanus_str_,Desulfocurvibacter,africanus,Desulfocurvibacter_africanus
GCF_000212735.1_Haliscomenobacter_hydrossis_DSM_1100,Haliscomenobacter,hydrossis,Haliscomenobacter_hydrossis
GCF_000212755.2_Xanthomonas_oryzae,Xanthomonas,oryzae,Xanthomonas_oryzae
GCF_000213235.1_Tepidanaerobacter_acetatoxydans_Re1,Tepidanaerobacter,acetatoxydans,Tepidanaerobacter_acetatoxydans
GCF_000213255.1_Mahella_australiensis_50-1_BON,Mahella,australiensis,Mahella_australiensis
GCF_000213655.1_Alteromonas_naphthalenivorans,Alteromonas,naphthalenivorans,Alteromonas_naphthalenivorans
GCF_000214155.1_Mycolicibacter_sinensis,Mycolicibacter,sinensis,Mycolicibacter_sinensis
GCF_000214175.1_Hoyosella_subflava_DQS3-9A1,Hoyosella,subflava,Hoyosella_subflava
GCF_000214215.1_Marinomonas_posidonica_IVIA-Po-181,Marinomonas,posidonica,Marinomonas_posidonica
GCF_000214355.1_Leadbettera_azotonutricia_ZAS-9,Leadbettera,azotonutricia,Leadbettera_azotonutricia
GCF_000214375.1_Treponema_primitia_ZAS-2,Treponema,primitia,Treponema_primitia
GCF_000214395.1_Delftia_sp__Cs1-4,Delftia,sp,Delftia_sp
GCF_000214435.1_Desulfotomaculum_nigrificans_CO-1-SRB,Desulfotomaculum,nigrificans,Desulfotomaculum_nigrificans
GCF_000214665.1_Methylomonas_methanica_MC09,Methylomonas,methanica,Methylomonas_methanica
GCF_000214705.1_Desulfofundulus_kuznetsovii_DSM_6115,Desulfofundulus,kuznetsovii,Desulfofundulus_kuznetsovii
GCF_000214785.1_Lactobacillus_kefiranofaciens_subsp__kefiranofacie,Lactobacillus,kefiranofaciens,Lactobacillus_kefiranofaciens
GCF_000214825.1_Thiomicrospira_cyclica_ALM1,Thiomicrospira,cyclica,Thiomicrospira_cyclica
GCF_000215085.1_Desulforamulus_ruminis_DSM_2154,Desulforamulus,ruminis,Desulforamulus_ruminis
GCF_000215105.1_Isoptericola_variabilis_225,Isoptericola,variabilis,Isoptericola_variabilis
GCF_000215975.1_Thermodesulfobacterium_geofontis_OPF15,Thermodesulfobacterium,geofontis,Thermodesulfobacterium_geofontis
GCF_000217795.1_Thermodesulfatator_indicus_DSM_15286,Thermodesulfatator,indicus,Thermodesulfatator_indicus
GCF_000217815.1_Pseudothermotoga_thermarum_DSM_5069,Pseudothermotoga,thermarum,Pseudothermotoga_thermarum
GCF_000218545.1_Cellulomonas_gilvus_ATCC_13127,Cellulomonas,gilvus,Cellulomonas_gilvus
GCF_000218625.1_Flexistipes_sinusarabici_DSM_4947,Flexistipes,sinusarabici,Flexistipes_sinusarabici
GCF_000218895.1_Runella_slithyformis_DSM_19594,Runella,slithyformis,Runella_slithyformis
GCF_000219045.1_Francisella_salina,Francisella,salina,Francisella_salina
GCF_000219105.1_Corallococcus_macrosporus,Corallococcus,macrosporus,Corallococcus_macrosporus
GCF_000219175.1_Candidatus_Moranella_endobia_PCIT,Candidatus,Moranella,Candidatus_Moranella
GCF_000219355.1_Candidatus_Midichloria_mitochondrii_IricVA,Candidatus,Midichloria,Candidatus_Midichloria
GCF_000219585.1_Nitrosomonas_sp__Is79A3,Nitrosomonas,sp,Nitrosomonas_sp
GCF_000219605.1_Stutzerimonas_stutzeri,Stutzerimonas,stutzeri,Stutzerimonas_stutzeri
GCF_000219725.1_Gracilinema_caldarium_DSM_7334,Gracilinema,caldarium,Gracilinema_caldarium
GCF_000219785.1_Leuconostoc_sp__C2,Leuconostoc,sp,Leuconostoc_sp
GCF_000219915.2_Advenella_kashmirensis_WT001,Advenella,kashmirensis,Advenella_kashmirensis
GCF_000220945.1_Amycolatopsis_mediterranei_S699,Amycolatopsis,mediterranei,Amycolatopsis_mediterranei
GCF_000221985.1_Streptococcus_pseudopneumoniae_IS7493,Streptococcus,pseudopneumoniae,Streptococcus_pseudopneumoniae
GCF_000222485.1_Cyclobacterium_marinum_DSM_745,Cyclobacterium,marinum,Cyclobacterium_marinum
GCF_000223215.1_Brachyspira_intermedia_PWS_A,Brachyspira,intermedia,Brachyspira_intermedia
GCF_000224005.2_Marichromatium_purpuratum_984,Marichromatium,purpuratum,Marichromatium_purpuratum
GCF_000224085.1_Allomuricauda_ruestringensis_DSM_13258,Allomuricauda,ruestringensis,Allomuricauda_ruestringensis
GCF_000224675.1_Enterobacter_soli,Enterobacter,soli,Enterobacter_soli
GCF_000226565.1_Brumicola_nitratireducens_FR1064,Brumicola,nitratireducens,Brumicola_nitratireducens
GCF_000226625.1_Taylorella_asinigenitalis_MCE3,Taylorella,asinigenitalis,Taylorella_asinigenitalis
