cluster_id,genome_id,cluster_size
GCF_000009265.1_NC_008382.1_40,GCF_000009265.1,16
GCF_000009265.1_NC_008383.1_28,GCF_000009265.1,26
GCF_000009265.1_NC_008383.1_47,GCF_000009265.1,10
GCF_000009265.1_NC_008383.1_73,GCF_000009265.1,11
GCF_000009265.1_NC_008383.1_96,GCF_000009265.1,80
GCF_000009265.1_NC_008384.1_142,GCF_000009265.1,13
GCF_000009265.1_NC_008384.1_320,GCF_000009265.1,10
GCF_000009265.1_NC_008384.1_384,GCF_000009265.1,104
GCF_000009265.1_NC_008384.1_573,GCF_000009265.1,14
GCF_000009265.1_NC_008384.1_576,GCF_000009265.1,14
GCF_000009265.1_NC_008384.1_578,GCF_000009265.1,14
GCF_000009265.1_NC_008384.1_94,GCF_000009265.1,17
GCF_000009305.1_NC_008229.1_1121,GCF_000009305.1,12
GCF_000009305.1_NC_008229.1_1130,GCF_000009305.1,46
GCF_000009305.1_NC_008229.1_1136,GCF_000009305.1,29
GCF_000009305.1_NC_008229.1_1155,GCF_000009305.1,10
GCF_000009305.1_NC_008229.1_1302,GCF_000009305.1,16
GCF_000009305.1_NC_008229.1_1304,GCF_000009305.1,11
GCF_000009305.1_NC_008229.1_1311,GCF_000009305.1,37
GCF_000009305.1_NC_008229.1_1439,GCF_000009305.1,86
GCF_000009305.1_NC_008229.1_477,GCF_000009305.1,15
GCF_000009305.1_NC_008229.1_518,GCF_000009305.1,10
GCF_000009305.1_NC_008229.1_596,GCF_000009305.1,10
GCF_000009305.1_NC_008229.1_597,GCF_000009305.1,22
GCF_000009305.1_NC_008229.1_633,GCF_000009305.1,10
GCF_000009305.1_NC_008229.1_724,GCF_000009305.1,136
GCF_000009305.1_NC_008229.1_77,GCF_000009305.1,10
GCF_000009305.1_NC_008229.1_881,GCF_000009305.1,10
GCF_000009365.1_NC_008260.1_1024,GCF_000009365.1,104
GCF_000009365.1_NC_008260.1_1742,GCF_000009365.1,232
GCF_000009365.1_NC_008260.1_1750,GCF_000009365.1,10
GCF_000009365.1_NC_008260.1_1776,GCF_000009365.1,90
GCF_000009365.1_NC_008260.1_205,GCF_000009365.1,16
GCF_000009365.1_NC_008260.1_2138,GCF_000009365.1,58
GCF_000009365.1_NC_008260.1_2415,GCF_000009365.1,10
GCF_000009365.1_NC_008260.1_279,GCF_000009365.1,15
GCF_000009365.1_NC_008260.1_497,GCF_000009365.1,140
GCF_000009365.1_NC_008260.1_782,GCF_000009365.1,18
GCF_000009365.1_NC_008260.1_835,GCF_000009365.1,18
GCF_000009365.1_NC_008260.1_845,GCF_000009365.1,11
GCF_000009365.1_NC_008260.1_942,GCF_000009365.1,10
GCF_000009625.1_NC_002678.2_1348,GCF_000009625.1,15
GCF_000009625.1_NC_002678.2_1349,GCF_000009625.1,45
GCF_000009625.1_NC_002678.2_1489,GCF_000009625.1,25
GCF_000009625.1_NC_002678.2_1504,GCF_000009625.1,26
GCF_000009625.1_NC_002678.2_1509,GCF_000009625.1,282
GCF_000009625.1_NC_002678.2_1530,GCF_000009625.1,29
GCF_000009625.1_NC_002678.2_1538,GCF_000009625.1,35
GCF_000009625.1_NC_002678.2_1616,GCF_000009625.1,11
GCF_000009625.1_NC_002678.2_1682,GCF_000009625.1,10
GCF_000009625.1_NC_002678.2_1745,GCF_000009625.1,23
GCF_000009625.1_NC_002678.2_1918,GCF_000009625.1,24
GCF_000009625.1_NC_002678.2_202,GCF_000009625.1,13
GCF_000009625.1_NC_002678.2_2081,GCF_000009625.1,12
GCF_000009625.1_NC_002678.2_2290,GCF_000009625.1,14
GCF_000009625.1_NC_002678.2_2319,GCF_000009625.1,58
GCF_000009625.1_NC_002678.2_2348,GCF_000009625.1,17
GCF_000009625.1_NC_002678.2_2383,GCF_000009625.1,20
GCF_000009625.1_NC_002678.2_2430,GCF_000009625.1,13
GCF_000009625.1_NC_002678.2_2545,GCF_000009625.1,80
GCF_000009625.1_NC_002678.2_2844,GCF_000009625.1,11
GCF_000009625.1_NC_002678.2_2863,GCF_000009625.1,42
GCF_000009625.1_NC_002678.2_2881,GCF_000009625.1,62
GCF_000009625.1_NC_002678.2_3246,GCF_000009625.1,13
GCF_000009625.1_NC_002678.2_338,GCF_000009625.1,14
GCF_000009625.1_NC_002678.2_3410,GCF_000009625.1,128
GCF_000009625.1_NC_002678.2_3557,GCF_000009625.1,24
GCF_000009625.1_NC_002678.2_3558,GCF_000009625.1,27
GCF_000009625.1_NC_002678.2_367,GCF_000009625.1,21
GCF_000009625.1_NC_002678.2_3732,GCF_000009625.1,12
GCF_000009625.1_NC_002678.2_3757,GCF_000009625.1,244
GCF_000009625.1_NC_002678.2_3790,GCF_000009625.1,17
GCF_000009625.1_NC_002678.2_4206,GCF_000009625.1,34
GCF_000009625.1_NC_002678.2_4237,GCF_000009625.1,116
GCF_000009625.1_NC_002678.2_4337,GCF_000009625.1,139
GCF_000009625.1_NC_002678.2_4507,GCF_000009625.1,13
GCF_000009625.1_NC_002678.2_4511,GCF_000009625.1,11
GCF_000009625.1_NC_002678.2_4953,GCF_000009625.1,27
GCF_000009625.1_NC_002678.2_5111,GCF_000009625.1,10
GCF_000009625.1_NC_002678.2_5237,GCF_000009625.1,12
GCF_000009625.1_NC_002678.2_5295,GCF_000009625.1,57
GCF_000009625.1_NC_002678.2_532,GCF_000009625.1,12
GCF_000009625.1_NC_002678.2_533,GCF_000009625.1,30
GCF_000009625.1_NC_002678.2_5330,GCF_000009625.1,24
GCF_000009625.1_NC_002678.2_5374,GCF_000009625.1,106
GCF_000009625.1_NC_002678.2_5391,GCF_000009625.1,10
GCF_000009625.1_NC_002678.2_5454,GCF_000009625.1,15
GCF_000009625.1_NC_002678.2_5482,GCF_000009625.1,20
GCF_000009625.1_NC_002678.2_5526,GCF_000009625.1,23
GCF_000009625.1_NC_002678.2_5548,GCF_000009625.1,234
GCF_000009625.1_NC_002678.2_5549,GCF_000009625.1,70
GCF_000009625.1_NC_002678.2_5566,GCF_000009625.1,15
GCF_000009625.1_NC_002678.2_5741,GCF_000009625.1,25
GCF_000009625.1_NC_002678.2_5807,GCF_000009625.1,11
GCF_000009625.1_NC_002678.2_6126,GCF_000009625.1,17
GCF_000009625.1_NC_002678.2_6176,GCF_000009625.1,10
GCF_000009625.1_NC_002678.2_6281,GCF_000009625.1,13
GCF_000009625.1_NC_002678.2_6285,GCF_000009625.1,11
GCF_000009625.1_NC_002678.2_6287,GCF_000009625.1,10
GCF_000009625.1_NC_002678.2_6437,GCF_000009625.1,31
GCF_000009625.1_NC_002678.2_6452,GCF_000009625.1,10
GCF_000009625.1_NC_002678.2_6516,GCF_000009625.1,15
GCF_000009625.1_NC_002678.2_6547,GCF_000009625.1,14
GCF_000009625.1_NC_002678.2_661,GCF_000009625.1,12
GCF_000009625.1_NC_002678.2_6633,GCF_000009625.1,17
GCF_000009625.1_NC_002678.2_6638,GCF_000009625.1,159
GCF_000009625.1_NC_002678.2_741,GCF_000009625.1,42
GCF_000009625.1_NC_002678.2_753,GCF_000009625.1,14
GCF_000009625.1_NC_002678.2_77,GCF_000009625.1,19
GCF_000009625.1_NC_002678.2_821,GCF_000009625.1,19
GCF_000009625.1_NC_002678.2_822,GCF_000009625.1,27
GCF_000009625.1_NC_002678.2_902,GCF_000009625.1,12
GCF_000009625.1_NC_002678.2_976,GCF_000009625.1,15
GCF_000009625.1_NC_002679.1_100,GCF_000009625.1,10
GCF_000009625.1_NC_002679.1_191,GCF_000009625.1,78
GCF_000009625.1_NC_002679.1_24,GCF_000009625.1,10
GCF_000009625.1_NC_002679.1_308,GCF_000009625.1,12
GCF_000009625.1_NC_002682.1_131,GCF_000009625.1,37
GCF_000009625.1_NC_002682.1_219,GCF_000009625.1,12
GCF_000009625.1_NC_002682.1_25,GCF_000009625.1,11
GCF_000009765.2_NC_003155.5_104,GCF_000009765.2,41
GCF_000009765.2_NC_003155.5_109,GCF_000009765.2,11
GCF_000009765.2_NC_003155.5_1196,GCF_000009765.2,21
GCF_000009765.2_NC_003155.5_1333,GCF_000009765.2,43
GCF_000009765.2_NC_003155.5_1391,GCF_000009765.2,65
GCF_000009765.2_NC_003155.5_141,GCF_000009765.2,41
GCF_000009765.2_NC_003155.5_1640,GCF_000009765.2,39
GCF_000009765.2_NC_003155.5_1651,GCF_000009765.2,653
GCF_000009765.2_NC_003155.5_1681,GCF_000009765.2,298
GCF_000009765.2_NC_003155.5_19,GCF_000009765.2,11
GCF_000009765.2_NC_003155.5_1910,GCF_000009765.2,17
GCF_000009765.2_NC_003155.5_1911,GCF_000009765.2,29
GCF_000009765.2_NC_003155.5_2062,GCF_000009765.2,54
GCF_000009765.2_NC_003155.5_221,GCF_000009765.2,26
GCF_000009765.2_NC_003155.5_2211,GCF_000009765.2,28
GCF_000009765.2_NC_003155.5_2219,GCF_000009765.2,142
GCF_000009765.2_NC_003155.5_2303,GCF_000009765.2,40
GCF_000009765.2_NC_003155.5_2462,GCF_000009765.2,19
GCF_000009765.2_NC_003155.5_247,GCF_000009765.2,17
GCF_000009765.2_NC_003155.5_2560,GCF_000009765.2,154
GCF_000009765.2_NC_003155.5_2647,GCF_000009765.2,20
GCF_000009765.2_NC_003155.5_2749,GCF_000009765.2,134
GCF_000009765.2_NC_003155.5_3054,GCF_000009765.2,12
GCF_000009765.2_NC_003155.5_3065,GCF_000009765.2,11
GCF_000009765.2_NC_003155.5_3161,GCF_000009765.2,31
GCF_000009765.2_NC_003155.5_3186,GCF_000009765.2,379
GCF_000009765.2_NC_003155.5_3287,GCF_000009765.2,13
GCF_000009765.2_NC_003155.5_3325,GCF_000009765.2,11
GCF_000009765.2_NC_003155.5_3373,GCF_000009765.2,54
GCF_000009765.2_NC_003155.5_3408,GCF_000009765.2,20
GCF_000009765.2_NC_003155.5_342,GCF_000009765.2,87
GCF_000009765.2_NC_003155.5_3435,GCF_000009765.2,124
GCF_000009765.2_NC_003155.5_3450,GCF_000009765.2,15
GCF_000009765.2_NC_003155.5_3706,GCF_000009765.2,175
GCF_000009765.2_NC_003155.5_373,GCF_000009765.2,17
GCF_000009765.2_NC_003155.5_3783,GCF_000009765.2,99
GCF_000009765.2_NC_003155.5_3927,GCF_000009765.2,25
GCF_000009765.2_NC_003155.5_396,GCF_000009765.2,12
GCF_000009765.2_NC_003155.5_4138,GCF_000009765.2,20
GCF_000009765.2_NC_003155.5_4232,GCF_000009765.2,10
GCF_000009765.2_NC_003155.5_4249,GCF_000009765.2,31
GCF_000009765.2_NC_003155.5_4256,GCF_000009765.2,22
GCF_000009765.2_NC_003155.5_434,GCF_000009765.2,60
GCF_000009765.2_NC_003155.5_4684,GCF_000009765.2,10
GCF_000009765.2_NC_003155.5_4811,GCF_000009765.2,12
GCF_000009765.2_NC_003155.5_5270,GCF_000009765.2,162
GCF_000009765.2_NC_003155.5_532,GCF_000009765.2,10
GCF_000009765.2_NC_003155.5_538,GCF_000009765.2,108
GCF_000009765.2_NC_003155.5_5606,GCF_000009765.2,10
GCF_000009765.2_NC_003155.5_5624,GCF_000009765.2,19
GCF_000009765.2_NC_003155.5_5760,GCF_000009765.2,39
GCF_000009765.2_NC_003155.5_5882,GCF_000009765.2,29
GCF_000009765.2_NC_003155.5_5972,GCF_000009765.2,116
GCF_000009765.2_NC_003155.5_6029,GCF_000009765.2,11
GCF_000009765.2_NC_003155.5_6053,GCF_000009765.2,83
GCF_000009765.2_NC_003155.5_6172,GCF_000009765.2,128
GCF_000009765.2_NC_003155.5_6197,GCF_000009765.2,55
GCF_000009765.2_NC_003155.5_6589,GCF_000009765.2,17
GCF_000009765.2_NC_003155.5_6954,GCF_000009765.2,55
GCF_000009765.2_NC_003155.5_7104,GCF_000009765.2,16
GCF_000009765.2_NC_003155.5_7246,GCF_000009765.2,33
GCF_000009765.2_NC_003155.5_7383,GCF_000009765.2,117
GCF_000009765.2_NC_003155.5_7399,GCF_000009765.2,17
GCF_000009765.2_NC_003155.5_7767,GCF_000009765.2,16
GCF_000009765.2_NC_003155.5_781,GCF_000009765.2,15
GCF_000009765.2_NC_003155.5_784,GCF_000009765.2,30
GCF_000009765.2_NC_003155.5_969,GCF_000009765.2,40
GCF_000009765.2_NC_004719.1_70,GCF_000009765.2,11
GCF_000009765.2_NC_004719.1_71,GCF_000009765.2,11
GCF_000009825.1_NC_006582.1_1171,GCF_000009825.1,10
GCF_000009825.1_NC_006582.1_1287,GCF_000009825.1,34
GCF_000009825.1_NC_006582.1_1386,GCF_000009825.1,10
GCF_000009825.1_NC_006582.1_1421,GCF_000009825.1,11
GCF_000009825.1_NC_006582.1_1422,GCF_000009825.1,11
GCF_000009825.1_NC_006582.1_1512,GCF_000009825.1,12
GCF_000009825.1_NC_006582.1_1737,GCF_000009825.1,11
GCF_000009825.1_NC_006582.1_1876,GCF_000009825.1,10
GCF_000009825.1_NC_006582.1_2160,GCF_000009825.1,19
GCF_000009825.1_NC_006582.1_2295,GCF_000009825.1,14
GCF_000009825.1_NC_006582.1_2493,GCF_000009825.1,16
GCF_000009825.1_NC_006582.1_251,GCF_000009825.1,375
GCF_000009825.1_NC_006582.1_2577,GCF_000009825.1,15
GCF_000009825.1_NC_006582.1_2697,GCF_000009825.1,76
GCF_000009825.1_NC_006582.1_2834,GCF_000009825.1,34
GCF_000009825.1_NC_006582.1_2951,GCF_000009825.1,42
GCF_000009825.1_NC_006582.1_2998,GCF_000009825.1,35
GCF_000009825.1_NC_006582.1_3424,GCF_000009825.1,316
GCF_000009825.1_NC_006582.1_3468,GCF_000009825.1,22
GCF_000009825.1_NC_006582.1_3503,GCF_000009825.1,10
GCF_000009825.1_NC_006582.1_3788,GCF_000009825.1,17
GCF_000009825.1_NC_006582.1_3824,GCF_000009825.1,301
GCF_000009825.1_NC_006582.1_3900,GCF_000009825.1,85
GCF_000009825.1_NC_006582.1_4030,GCF_000009825.1,16
GCF_000009825.1_NC_006582.1_560,GCF_000009825.1,29
GCF_000009825.1_NC_006582.1_677,GCF_000009825.1,17
GCF_000009825.1_NC_006582.1_739,GCF_000009825.1,53
GCF_000009825.1_NC_006582.1_882,GCF_000009825.1,20
GCF_000009825.1_NC_006582.1_922,GCF_000009825.1,115
GCF_000009905.1_NC_006177.1_1046,GCF_000009905.1,27
GCF_000009905.1_NC_006177.1_1142,GCF_000009905.1,10
GCF_000009905.1_NC_006177.1_1177,GCF_000009905.1,35
GCF_000009905.1_NC_006177.1_123,GCF_000009905.1,15
GCF_000009905.1_NC_006177.1_1501,GCF_000009905.1,34
GCF_000009905.1_NC_006177.1_1503,GCF_000009905.1,23
GCF_000009905.1_NC_006177.1_1509,GCF_000009905.1,57
GCF_000009905.1_NC_006177.1_1517,GCF_000009905.1,47
GCF_000009905.1_NC_006177.1_1543,GCF_000009905.1,14
GCF_000009905.1_NC_006177.1_1838,GCF_000009905.1,19
GCF_000009905.1_NC_006177.1_1840,GCF_000009905.1,70
GCF_000009905.1_NC_006177.1_193,GCF_000009905.1,679
GCF_000009905.1_NC_006177.1_1956,GCF_000009905.1,16
GCF_000009905.1_NC_006177.1_1969,GCF_000009905.1,13
GCF_000009905.1_NC_006177.1_2018,GCF_000009905.1,33
GCF_000009905.1_NC_006177.1_2117,GCF_000009905.1,11
GCF_000009905.1_NC_006177.1_2278,GCF_000009905.1,12
GCF_000009905.1_NC_006177.1_2283,GCF_000009905.1,22
GCF_000009905.1_NC_006177.1_2315,GCF_000009905.1,60
GCF_000009905.1_NC_006177.1_2319,GCF_000009905.1,51
GCF_000009905.1_NC_006177.1_2430,GCF_000009905.1,118
GCF_000009905.1_NC_006177.1_2608,GCF_000009905.1,31
GCF_000009905.1_NC_006177.1_2663,GCF_000009905.1,70
GCF_000009905.1_NC_006177.1_2681,GCF_000009905.1,13
GCF_000009905.1_NC_006177.1_2779,GCF_000009905.1,23
GCF_000009905.1_NC_006177.1_2793,GCF_000009905.1,17
GCF_000009905.1_NC_006177.1_3076,GCF_000009905.1,22
GCF_000009905.1_NC_006177.1_3144,GCF_000009905.1,12
GCF_000009905.1_NC_006177.1_3179,GCF_000009905.1,26
GCF_000009905.1_NC_006177.1_3199,GCF_000009905.1,10
GCF_000009905.1_NC_006177.1_36,GCF_000009905.1,319
GCF_000009905.1_NC_006177.1_480,GCF_000009905.1,53
GCF_000009905.1_NC_006177.1_484,GCF_000009905.1,19
GCF_000009905.1_NC_006177.1_548,GCF_000009905.1,28
GCF_000009905.1_NC_006177.1_579,GCF_000009905.1,16
GCF_000009905.1_NC_006177.1_71,GCF_000009905.1,376
GCF_000009905.1_NC_006177.1_735,GCF_000009905.1,38
GCF_000009905.1_NC_006177.1_762,GCF_000009905.1,32
GCF_000009905.1_NC_006177.1_78,GCF_000009905.1,23
GCF_000009905.1_NC_006177.1_788,GCF_000009905.1,10
GCF_000009905.1_NC_006177.1_791,GCF_000009905.1,52
GCF_000009905.1_NC_006177.1_844,GCF_000009905.1,519
GCF_000009905.1_NC_006177.1_847,GCF_000009905.1,11
GCF_000009905.1_NC_006177.1_855,GCF_000009905.1,31
GCF_000009905.1_NC_006177.1_877,GCF_000009905.1,92
GCF_000009905.1_NC_006177.1_907,GCF_000009905.1,16
GCF_000009905.1_NC_006177.1_948,GCF_000009905.1,17
GCF_000009945.1_NC_007899.1_11,GCF_000009945.1,28
GCF_000009945.1_NC_007899.1_130,GCF_000009945.1,19
GCF_000009945.1_NC_007899.1_270,GCF_000009945.1,11
GCF_000009945.1_NC_007899.1_286,GCF_000009945.1,11
GCF_000009945.1_NC_007899.1_327,GCF_000009945.1,17
GCF_000009945.1_NC_007899.1_387,GCF_000009945.1,19
GCF_000009945.1_NC_007899.1_457,GCF_000009945.1,18
GCF_000009945.1_NC_007899.1_576,GCF_000009945.1,19
GCF_000009945.1_NC_007899.1_589,GCF_000009945.1,17
GCF_000009945.1_NC_007899.1_659,GCF_000009945.1,17
GCF_000009945.1_NC_007899.1_677,GCF_000009945.1,17
GCF_000009945.1_NC_007899.1_750,GCF_000009945.1,18
GCF_000009945.1_NC_007899.1_751,GCF_000009945.1,14
GCF_000009945.1_NC_007899.1_764,GCF_000009945.1,17
GCF_000009945.1_NC_007899.1_843,GCF_000009945.1,19
GCF_000009945.1_NC_007899.1_90,GCF_000009945.1,19
GCF_000009945.1_NC_007899.1_955,GCF_000009945.1,19
GCF_000009985.1_NC_007626.1_101,GCF_000009985.1,50
GCF_000009985.1_NC_007626.1_1137,GCF_000009985.1,16
GCF_000009985.1_NC_007626.1_1241,GCF_000009985.1,29
GCF_000009985.1_NC_007626.1_1254,GCF_000009985.1,23
GCF_000009985.1_NC_007626.1_1255,GCF_000009985.1,20
GCF_000009985.1_NC_007626.1_1257,GCF_000009985.1,13
GCF_000009985.1_NC_007626.1_1378,GCF_000009985.1,303
GCF_000009985.1_NC_007626.1_1607,GCF_000009985.1,14
GCF_000009985.1_NC_007626.1_1793,GCF_000009985.1,105
GCF_000009985.1_NC_007626.1_180,GCF_000009985.1,206
GCF_000009985.1_NC_007626.1_1842,GCF_000009985.1,28
GCF_000009985.1_NC_007626.1_1983,GCF_000009985.1,11
GCF_000009985.1_NC_007626.1_2102,GCF_000009985.1,82
GCF_000009985.1_NC_007626.1_2109,GCF_000009985.1,23
GCF_000009985.1_NC_007626.1_2248,GCF_000009985.1,239
GCF_000009985.1_NC_007626.1_2310,GCF_000009985.1,15
GCF_000009985.1_NC_007626.1_2426,GCF_000009985.1,154
GCF_000009985.1_NC_007626.1_2481,GCF_000009985.1,47
GCF_000009985.1_NC_007626.1_2492,GCF_000009985.1,26
GCF_000009985.1_NC_007626.1_2521,GCF_000009985.1,51
GCF_000009985.1_NC_007626.1_2530,GCF_000009985.1,946
GCF_000009985.1_NC_007626.1_2771,GCF_000009985.1,26
GCF_000009985.1_NC_007626.1_281,GCF_000009985.1,207
GCF_000009985.1_NC_007626.1_284,GCF_000009985.1,161
GCF_000009985.1_NC_007626.1_2961,GCF_000009985.1,11
GCF_000009985.1_NC_007626.1_2975,GCF_000009985.1,14
GCF_000009985.1_NC_007626.1_304,GCF_000009985.1,14
GCF_000009985.1_NC_007626.1_3064,GCF_000009985.1,16
GCF_000009985.1_NC_007626.1_3429,GCF_000009985.1,60
GCF_000009985.1_NC_007626.1_360,GCF_000009985.1,20
GCF_000009985.1_NC_007626.1_366,GCF_000009985.1,158
GCF_000009985.1_NC_007626.1_3695,GCF_000009985.1,982
GCF_000009985.1_NC_007626.1_3797,GCF_000009985.1,14
GCF_000009985.1_NC_007626.1_3896,GCF_000009985.1,15
GCF_000009985.1_NC_007626.1_3952,GCF_000009985.1,12
GCF_000009985.1_NC_007626.1_4056,GCF_000009985.1,10
GCF_000009985.1_NC_007626.1_4150,GCF_000009985.1,104
GCF_000009985.1_NC_007626.1_4188,GCF_000009985.1,47
GCF_000009985.1_NC_007626.1_4207,GCF_000009985.1,47
GCF_000009985.1_NC_007626.1_4292,GCF_000009985.1,16
GCF_000009985.1_NC_007626.1_4379,GCF_000009985.1,111
GCF_000009985.1_NC_007626.1_4383,GCF_000009985.1,19
GCF_000009985.1_NC_007626.1_545,GCF_000009985.1,22
GCF_000009985.1_NC_007626.1_559,GCF_000009985.1,25
GCF_000009985.1_NC_007626.1_568,GCF_000009985.1,70
GCF_000009985.1_NC_007626.1_571,GCF_000009985.1,563
GCF_000009985.1_NC_007626.1_603,GCF_000009985.1,11
GCF_000009985.1_NC_007626.1_827,GCF_000009985.1,366
GCF_000009985.1_NC_007626.1_831,GCF_000009985.1,15
GCF_000009985.1_NC_007626.1_876,GCF_000009985.1,35
GCF_000009985.1_NC_007626.1_924,GCF_000009985.1,14
GCF_000010045.1_NC_007907.1_1010,GCF_000010045.1,15
GCF_000010045.1_NC_007907.1_1034,GCF_000010045.1,42
GCF_000010045.1_NC_007907.1_1086,GCF_000010045.1,47
GCF_000010045.1_NC_007907.1_1119,GCF_000010045.1,28
GCF_000010045.1_NC_007907.1_112,GCF_000010045.1,19
GCF_000010045.1_NC_007907.1_1162,GCF_000010045.1,16
GCF_000010045.1_NC_007907.1_121,GCF_000010045.1,73
GCF_000010045.1_NC_007907.1_1269,GCF_000010045.1,134
GCF_000010045.1_NC_007907.1_1309,GCF_000010045.1,17
GCF_000010045.1_NC_007907.1_134,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1340,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_137,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_1376,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1389,GCF_000010045.1,23
GCF_000010045.1_NC_007907.1_1410,GCF_000010045.1,16
GCF_000010045.1_NC_007907.1_15,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1560,GCF_000010045.1,11
GCF_000010045.1_NC_007907.1_1572,GCF_000010045.1,28
GCF_000010045.1_NC_007907.1_1642,GCF_000010045.1,11
GCF_000010045.1_NC_007907.1_1684,GCF_000010045.1,12
GCF_000010045.1_NC_007907.1_1685,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1689,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1717,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1870,GCF_000010045.1,14
GCF_000010045.1_NC_007907.1_1906,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_1941,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_2024,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_2046,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_2100,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_2125,GCF_000010045.1,15
GCF_000010045.1_NC_007907.1_223,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_2241,GCF_000010045.1,35
GCF_000010045.1_NC_007907.1_2271,GCF_000010045.1,25
GCF_000010045.1_NC_007907.1_234,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_2501,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_2603,GCF_000010045.1,12
GCF_000010045.1_NC_007907.1_2637,GCF_000010045.1,17
GCF_000010045.1_NC_007907.1_2656,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_2665,GCF_000010045.1,26
GCF_000010045.1_NC_007907.1_2666,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_2678,GCF_000010045.1,16
GCF_000010045.1_NC_007907.1_2683,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_2732,GCF_000010045.1,15
GCF_000010045.1_NC_007907.1_2900,GCF_000010045.1,18
GCF_000010045.1_NC_007907.1_2927,GCF_000010045.1,21
GCF_000010045.1_NC_007907.1_2986,GCF_000010045.1,30
GCF_000010045.1_NC_007907.1_2988,GCF_000010045.1,14
GCF_000010045.1_NC_007907.1_3,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_3139,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_3146,GCF_000010045.1,12
GCF_000010045.1_NC_007907.1_3366,GCF_000010045.1,23
GCF_000010045.1_NC_007907.1_3385,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_3394,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_3430,GCF_000010045.1,28
GCF_000010045.1_NC_007907.1_3434,GCF_000010045.1,15
GCF_000010045.1_NC_007907.1_3440,GCF_000010045.1,688
GCF_000010045.1_NC_007907.1_3456,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_3514,GCF_000010045.1,23
GCF_000010045.1_NC_007907.1_3543,GCF_000010045.1,81
GCF_000010045.1_NC_007907.1_3648,GCF_000010045.1,59
GCF_000010045.1_NC_007907.1_3705,GCF_000010045.1,52
GCF_000010045.1_NC_007907.1_3828,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_3864,GCF_000010045.1,26
GCF_000010045.1_NC_007907.1_3893,GCF_000010045.1,16
GCF_000010045.1_NC_007907.1_3911,GCF_000010045.1,33
GCF_000010045.1_NC_007907.1_3944,GCF_000010045.1,35
GCF_000010045.1_NC_007907.1_4073,GCF_000010045.1,11
GCF_000010045.1_NC_007907.1_4074,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_4094,GCF_000010045.1,12
GCF_000010045.1_NC_007907.1_4144,GCF_000010045.1,281
GCF_000010045.1_NC_007907.1_4251,GCF_000010045.1,12
GCF_000010045.1_NC_007907.1_4266,GCF_000010045.1,35
GCF_000010045.1_NC_007907.1_4329,GCF_000010045.1,14
GCF_000010045.1_NC_007907.1_4388,GCF_000010045.1,26
GCF_000010045.1_NC_007907.1_4431,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_4449,GCF_000010045.1,13
GCF_000010045.1_NC_007907.1_4468,GCF_000010045.1,23
GCF_000010045.1_NC_007907.1_4659,GCF_000010045.1,34
GCF_000010045.1_NC_007907.1_4726,GCF_000010045.1,11
GCF_000010045.1_NC_007907.1_4746,GCF_000010045.1,230
GCF_000010045.1_NC_007907.1_4814,GCF_000010045.1,69
GCF_000010045.1_NC_007907.1_4877,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_4891,GCF_000010045.1,30
GCF_000010045.1_NC_007907.1_4898,GCF_000010045.1,14
GCF_000010045.1_NC_007907.1_4927,GCF_000010045.1,12
GCF_000010045.1_NC_007907.1_5024,GCF_000010045.1,11
GCF_000010045.1_NC_007907.1_5052,GCF_000010045.1,22
GCF_000010045.1_NC_007907.1_5091,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_5163,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_5201,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_5236,GCF_000010045.1,11
GCF_000010045.1_NC_007907.1_5396,GCF_000010045.1,10
GCF_000010045.1_NC_007907.1_548,GCF_000010045.1,16
GCF_000010045.1_NC_007907.1_58,GCF_000010045.1,10
